,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.249864081910179,0.9999999999999921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.28101138570837836,0.33364510822758603,0.9999999999999913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.28058593815006194,0.27347789633566616,0.22613736086545014,1.0000000000000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.38281267160884824,0.14133622860042208,0.25290045086892265,0.16375452986886904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.2661186798266256,0.31647669642578896,0.3607710787220416,0.39103097666911724,0.22589968235110244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3214307780709375,0.4160041409501539,0.48814118947531,0.2272073528243339,0.21805368923696306,0.2960048685647255,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2612795332008855,0.323353527548427,0.22617657540248143,0.24188837478498854,0.2967251822113218,0.3591126140820956,0.22870020326671156,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2320724483096855,0.49577755408999524,0.2435082444734183,0.19783197034325115,0.16719106686969026,0.23317699707750822,0.26022360859259336,0.21290461202834152,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.2851273597357308,0.27089887309274296,0.2669425156110337,0.3886972948359738,0.14011573403789615,0.3211143839570409,0.26789600599499036,0.3625916281926043,0.4024838227869296,1.0000000000000073,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2027221911176768,0.36870183801797424,0.29339138511445473,0.4415646381971561,0.2803565168506329,0.3759839397044006,0.22489736102067032,0.3094123264153828,0.5194219197521027,0.3445699427233001,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.20998810364494153,0.49395350252738623,0.29265100051220105,0.25323722041303454,0.14242285901749135,0.35222530897724874,0.5197278523497665,0.2618361143029489,0.41798787539608717,0.47247026215798726,0.24838681055516568,1.0000000000000002,0.0,0.0,0.0
Quarantine,0.2924992051465461,0.4364269417581958,0.3577580280933044,0.3375204724649228,0.2401788775713233,0.27615600637330073,0.36707745353254273,0.2868117732694262,0.3884451901150453,0.3253334349519322,0.4266393482012943,0.4701604926358312,1.0000000000000042,0.0,0.0
social distancing,0.18140133845069342,0.17639884767001607,0.1617549632697927,0.24833995802511155,0.09674458087823126,0.3280635602009806,0.3136425193014484,0.2247545055924148,0.45011575884699484,0.21477556382231694,0.6715408770221716,0.14669544970226742,0.3232439732623714,0.9999999999999998,0.0
work from home,0.3159524904869673,0.3734662584477823,0.30657659328490366,0.251683766162668,0.1527804501361924,0.473743382418035,0.37744973259362213,0.29962295379642434,0.2920992926329856,0.33617174084844725,0.33990600368690427,0.2512797301758468,0.28568678178042267,0.2688317924041788,1.0000000000000038
