,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.28471273906055145,1.0000000000000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3399006889543399,0.1889689505876579,0.9999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.28024605146641807,0.35504342775531117,0.4528032218195022,1.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.13057110098096517,0.176617615563975,0.15373467465498783,0.22147607131476701,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4231418661055216,0.2351358733716669,0.3485260502535977,0.2776913051491369,0.286673398299205,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3264121841669674,0.3721689675309408,0.2018888829605634,0.32840250603844917,0.3081205271612939,0.3732125008880644,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.5392963294072006,0.235618568777596,0.18754173847813063,0.2987514868776537,0.10973089308497466,0.34685879525135715,0.2350872692896431,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5008367495907576,0.2411538622942979,0.47189465976742645,0.38177646413503974,0.3155656679342504,0.3691043083913141,0.29233364263832634,0.5467732081055615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.22671686975016817,0.2922973394120164,0.3357826958517353,0.3571543267790488,0.2875602099784814,0.23938051652786935,0.4592555685315699,0.26113273793560776,0.19869881806793294,1.0000000000000016,0.0,0.0,0.0,0.0,0.0
Frontliners,0.29956818599910684,0.3694542528684954,0.36891513100523643,0.4384366150149671,0.28711181007464665,0.2714959402639923,0.4047730744572208,0.3037409330049016,0.48088076613208247,0.34491624717096103,1.0000000000000013,0.0,0.0,0.0,0.0
masks,0.2470794552157156,0.25441022277898473,0.3576545759392105,0.41635758362467074,0.17643981678759238,0.3778377042183255,0.4319614854758588,0.21978650950821327,0.27266143678123095,0.3544113852401928,0.4017169293660603,1.000000000000001,0.0,0.0,0.0
Quarantine,0.31181090571736286,0.27447324021517505,0.2901612381836305,0.24090728448847554,0.3890573777151076,0.3641470508653456,0.3235894502355002,0.31068961738720885,0.43017922337414133,0.3146107362249112,0.37836331763419045,0.28018724425985747,0.9999999999999994,0.0,0.0
social distancing,0.2880585578433784,0.2449189664756534,0.30194589358504276,0.5574574093463998,0.6376631674961345,0.28278340330779345,0.3312934189074016,0.16070340263359995,0.5280797538918457,0.26909278002345544,0.5324429024698932,0.37353979898531,0.31549373218512095,1.0000000000000002,0.0
work from home,0.39242419752575214,0.29599352311856325,0.26127994876703836,0.24798810744324704,0.28351846396109776,0.31467042746429275,0.4014542783994862,0.32208053592262686,0.30371018182756493,0.25668578188116664,0.3082138303253174,0.3467947295752626,0.33419802756967865,0.2505546465522117,0.9999999999999936
