,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.2831845339950138,1.0000000000000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.25672814193135074,0.26053561566904543,1.000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3704157027579501,0.33217201327796797,0.31200812279751566,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.19423496164560236,0.23650175625100192,0.18393610217348078,0.24272447638569655,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3922656505170453,0.3340808580968861,0.24169877677231516,0.2736293997736736,0.3912601735613271,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2309815375401571,0.32961289509973085,0.3751983223451352,0.3057787868058233,0.31391997409320493,0.3390058178958008,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.36950496790652493,0.3318914937508468,0.20916057520720405,0.2582326171489537,0.228033198089966,0.43133844800093046,0.27733934428809165,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2189563852272075,0.18372022484275735,0.374426205886323,0.18881091187434274,0.2262035419638183,0.3175572438550482,0.21554540199841657,0.31488626704324735,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.26228491910646995,0.4140844600668825,0.3595588260786182,0.3181187230422915,0.20973986308400497,0.2644999275483779,0.47003211520709676,0.2769329266710604,0.18666410326026076,1.0000000000000009,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2585527602678997,0.29591093304005167,0.2472546216768326,0.2977933920193189,0.21624045255725793,0.2876389052093286,0.4283099347816134,0.20123097013263,0.4898734701834453,0.3908649201359497,1.0,0.0,0.0,0.0,0.0
masks,0.18965386021138486,0.2052711047754532,0.2394599287645381,0.28786499270295707,0.420162128069633,0.351421609152958,0.2494452816529069,0.3089324289289281,0.23358325626938484,0.23671231370555468,0.3429482060762689,0.9999999999999994,0.0,0.0,0.0
Quarantine,0.22783801339207868,0.2434229290124195,0.3074383613221712,0.33339840633992746,0.17698693204642807,0.43336010272161224,0.3364716233119234,0.33262326920641994,0.41438599405262244,0.37060061935627747,0.44627406847327133,0.5118546882017281,0.9999999999999992,0.0,0.0
social distancing,0.24724941426772296,0.37676494873496097,0.25131957235299485,0.35805866500926914,0.3223709971631431,0.2698799270061958,0.2715665537997322,0.2007337096162357,0.3896591419109566,0.24405951510538132,0.30361616572783123,0.20799311145711671,0.3354897167263258,0.999999999999998,0.0
work from home,0.19761905573233826,0.24324266159614877,0.3433598770235787,0.23576491522523244,0.37016281069857393,0.2604751841115488,0.32635790472594883,0.4163845667236211,0.4591923053289967,0.2825699659770545,0.22049873964898556,0.18402068791982412,0.3880561792307877,0.2870536265789719,0.9999999999999991
