,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.34913438510568445,1.0000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3548809337569356,0.50810488090787,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.26193180860442333,0.2645847189961646,0.3006167800044287,1.0000000000000153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.25830033250083584,0.3219954421157582,0.21391193581104315,0.1574998238310505,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3102366860889698,0.3298347981499737,0.32786009588995035,0.324862915075681,0.18978006588879254,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3443100414842027,0.4925872845940358,0.5876237203679203,0.4210967745463849,0.28401888457393637,0.24107053372337306,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.1961544331967829,0.3428737271603264,0.2221134109503855,0.23276116661989546,0.3508437804663771,0.2807060354435837,0.30992427738329575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2786906512123978,0.34479602336468773,0.22948876600387347,0.2981583758561229,0.26585532564981695,0.2792761019954292,0.18790785533012416,0.24365665012833046,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.2886602670349312,0.3466103285556661,0.5424382785695081,0.36821887519777974,0.22067757162840215,0.360818633451617,0.3500299007002213,0.22854071165505277,0.26701548139685166,1.0000000000000004,0.0,0.0,0.0,0.0,0.0
Frontliners,0.22739423412908888,0.23607701795986996,0.23108816139283345,0.25223639297353473,0.11821151050923079,0.28961105090910216,0.2661239282047338,0.35359350470614187,0.3664813098511896,0.19805931348573758,1.0,0.0,0.0,0.0,0.0
masks,0.24142452036323125,0.2226997582597169,0.2624341405178161,0.31896831588997204,0.08389538515920554,0.29190313333141116,0.27119412819078426,0.17052946462088678,0.31705827284356414,0.45268825036926363,0.19605159089330507,1.0,0.0,0.0,0.0
Quarantine,0.3196275605504531,0.34283518985856437,0.3630898404736335,0.3238999474032274,0.35581017891325295,0.3533368161648103,0.34576516763595205,0.25960093730780154,0.585591353324728,0.4649493413509399,0.2555299811848405,0.34553578399958423,0.9999999999999974,0.0,0.0
social distancing,0.274693230268987,0.1627369180157813,0.266154086236408,0.20024243763473396,0.1813530324336274,0.16737860697813275,0.2415893963326334,0.30598401372881356,0.19768780126982838,0.470607508060546,0.2632389019817823,0.1608750581761941,0.3123841588450333,1.0000000000000004,0.0
work from home,0.3337216999775625,0.22007345541607948,0.2946362487882493,0.3915207103370472,0.33072740169761955,0.24623414852031605,0.3787956902145045,0.48178006074832075,0.20284008385035265,0.3655931161015173,0.5001786017649157,0.2174569480173083,0.33270231553821794,0.28325430879885405,1.0
