date,ubo,isPartial
2020-08-17,0,False
2020-08-18,54,False
2020-08-19,58,False
2020-08-20,79,False
2020-08-21,0,False
2020-08-22,82,False
2020-08-23,0,False
2020-08-24,93,False
2020-08-25,68,False
2020-08-26,56,False
2020-08-27,0,False
2020-08-28,0,False
2020-08-29,74,False
2020-08-30,0,False
2020-08-31,0,False
2020-09-01,100,False
2020-09-02,0,False
2020-09-03,56,False
2020-09-04,0,False
2020-09-05,77,False
2020-09-06,0,False
2020-09-07,63,False
2020-09-08,64,False
2020-09-09,54,False
2020-09-10,0,False
2020-09-11,66,False
2020-09-12,72,False
2020-09-13,81,False
2020-09-14,0,False
2020-09-15,88,False
2020-09-16,53,False
