date,ubo,isPartial
2020-08-08,65,False
2020-08-09,82,False
2020-08-10,82,False
2020-08-11,0,False
2020-08-12,0,False
2020-08-13,67,False
2020-08-14,61,False
2020-08-15,69,False
2020-08-16,92,False
2020-08-17,0,False
2020-08-18,54,False
2020-08-19,58,False
2020-08-20,79,False
2020-08-21,0,False
2020-08-22,82,False
2020-08-23,0,False
2020-08-24,93,False
2020-08-25,68,False
2020-08-26,56,False
2020-08-27,0,False
2020-08-28,0,False
2020-08-29,74,False
2020-08-30,0,False
2020-08-31,0,False
2020-09-01,100,False
2020-09-02,0,False
2020-09-03,56,False
2020-09-04,0,False
2020-09-05,77,False
2020-09-06,0,False
2020-09-07,63,False
