,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3223157478593743,0.9999999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3315918299662237,0.5309300087922665,0.9999999999999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.28851719121123537,0.29773246456347635,0.40149170329134903,1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.32871962384846226,0.327600409811265,0.34732965317582226,0.1913041123501693,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3547535129254011,0.42681220225549577,0.34163947092421393,0.32689445777723314,0.31061030139785456,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3097840190127598,0.523764924897469,0.4410490048216214,0.3724691950685452,0.31989817052481156,0.4386066780334994,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.38842296255981124,0.26331122795769707,0.23913246768931817,0.36003863998277036,0.31386935820940576,0.38241752121792216,0.2523117779679378,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.40277250760712136,0.36523596898580446,0.3939905673661013,0.4381441650660513,0.3042788839090788,0.45187871234127636,0.3567070088036787,0.2683553324967818,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.32423046626936824,0.38330764736884493,0.4346936413295817,0.40275581783849,0.3657659639984892,0.48082600873512216,0.32133387359889054,0.42942433799863317,0.3913186116730411,0.9999999999999981,0.0,0.0,0.0,0.0,0.0
Frontliners,0.243049677410196,0.36021955693477803,0.30035194122011183,0.2979706726757915,0.42601759644089354,0.3084155534364717,0.4437168098504958,0.29148314482336757,0.35013117736827415,0.5092562988629572,1.0000000000000009,0.0,0.0,0.0,0.0
masks,0.32924929897288024,0.40822119016784536,0.5270687960885051,0.34083902836593805,0.30977688592674424,0.33718184138681323,0.6186109085636979,0.29510537809948134,0.3223116106528689,0.34865128392074857,0.2958892125862733,0.9999999999999991,0.0,0.0,0.0
Quarantine,0.5853064213112941,0.37260584987928325,0.45072728591510314,0.2669587227568938,0.32630532503988424,0.48336177751659865,0.5540500452561771,0.2928312076700276,0.3213280032279956,0.5505026513975708,0.48219998311460316,0.4358162545138263,0.9999999999999993,0.0,0.0
social distancing,0.33141554063211387,0.3507700140049352,0.4589877301624516,0.30667537577853604,0.23001274945579026,0.5269344788386958,0.34351613302191186,0.37907994420776736,0.39066793698390767,0.4149025334957579,0.411701907350681,0.2455416814131041,0.3858852391124556,1.0000000000000002,0.0
work from home,0.6826865906644887,0.32425668114883166,0.4217061091524499,0.3272087728259532,0.3008952979407378,0.47660180931805646,0.33925649939893027,0.30633861122785916,0.42418426241586327,0.41750775724775047,0.5063197500142654,0.4264124332699442,0.4844622092256023,0.404442986973502,1.0000000000000029
