,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5868953450332007,0.999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.38391694205789395,0.28151474424198303,1.000000000000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3595077348565556,0.3409367781725252,0.39552303902996944,0.9999999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.433529125731348,0.2865045622725992,0.34784737484257783,0.36678470134894087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3974258752160411,0.403399721301528,0.3258128541757727,0.5647850434204834,0.3936024066280068,0.9999999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.5452836680677545,0.37592938244290314,0.5540150725121961,0.42779293570563814,0.4118212087130685,0.33523137192516056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.3262941930805066,0.3838250074079495,0.42066911965308296,0.3458738433092302,0.3061586299166992,0.4385766835041805,0.3682335630989155,1.0000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3062095893930423,0.261434287954535,0.4873405982173127,0.3134035021290436,0.2542573006487419,0.3364396755679889,0.31116630950078966,0.3431412600893942,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.383455124571089,0.45809099381597723,0.46108193983807133,0.34716267092061065,0.2537448351679729,0.5506112403805451,0.49186354572779606,0.39857094525373565,0.2533237366219554,1.0000000000000038,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4019224669281467,0.4556500945165919,0.4985374781546314,0.4197071302397305,0.5233444940672325,0.2623877924560337,0.3215860140609352,0.354640325365548,0.3557935627730035,0.19592838064668597,0.9999999999999994,0.0,0.0,0.0,0.0
masks,0.2840618019879118,0.38939423401494494,0.34903188983638367,0.4094669936760743,0.38404365070004487,0.5276488729739828,0.37392962671325136,0.42751747980567006,0.4657526223460376,0.45705760793608224,0.34987624931657807,0.9999999999999984,0.0,0.0,0.0
Quarantine,0.5626815861902759,0.4199331819809379,0.4435524985038616,0.30470848512741994,0.23282351909769383,0.39919588123207517,0.46759909816720835,0.4477616788096166,0.42115376928658377,0.43456866926272575,0.4362266860520257,0.34423047770716836,1.0,0.0,0.0
social distancing,0.22835917772507316,0.28350320213249597,0.2911783836115279,0.2735274133498677,0.1458481933828752,0.3089930091401445,0.3931066296047343,0.4567461206975289,0.18100782358227394,0.2971139951563945,0.4374081673845984,0.6021704253962573,0.22604031389552115,0.9999999999999997,0.0
work from home,0.49720262894474493,0.5019361774857699,0.39674280974314585,0.4821066634371345,0.3373980162552088,0.4177436095750231,0.40574133944903973,0.4961680416270556,0.33022023833769387,0.5435957052414625,0.3436414565914346,0.39998187154785153,0.3712631259809128,0.25133969269453804,1.0000000000000002
