,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5976247209213278,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4935023063532355,0.37598189082710026,0.9999999999999799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.49960515690833196,0.42480843486000697,0.6068458838160558,1.0000000000000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.42130719108363396,0.46044159862383516,0.6371026147838726,0.36549436007127256,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.34702091071517266,0.45037930024527645,0.3763357773121914,0.4349434970133969,0.3415996756234586,0.9999999999999939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.583419405787507,0.6376916086851482,0.34058353947402153,0.3722040689155014,0.4234935525457321,0.37787309403520647,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.5614541799700759,0.3927398300305619,0.43578470801633257,0.47296431629946817,0.31538125320475,0.46095497999247287,0.5211079246240907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.31279612075142926,0.4620981445827672,0.459181932374263,0.3247487379074309,0.3366245406004734,0.3781269035896744,0.6282742895108694,0.26382013514939706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4274977890072089,0.5404109806703815,0.38088715112663857,0.37846902635680035,0.5579627938963991,0.37034477941702204,0.6143797038677973,0.34443984406077266,0.6758148414755062,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4419273797562427,0.6900153861884559,0.40117007228621687,0.3716228760407191,0.3989509486118709,0.3774172127140964,0.7231270995764086,0.3455194586131372,0.8322054776854033,0.7722656248024585,0.9999999999999986,0.0,0.0,0.0,0.0
masks,0.35301356228918296,0.7184904538365784,0.3468888901837669,0.44676755092551845,0.36754708402344083,0.3424210370358692,0.5723706141678321,0.31916841118372885,0.5234307584511534,0.6798117939468025,0.7835010194777302,1.0000000000000007,0.0,0.0,0.0
Quarantine,0.3491281650320884,0.5362842681790218,0.4348997827584633,0.2999078133394319,0.3294369886180088,0.34349202944540275,0.6451838968004986,0.2768168875135389,0.967678531349825,0.6573098412704601,0.8435891661776991,0.5686124798026787,1.0000000000000009,0.0,0.0
social distancing,0.3646592865496791,0.3173485557446558,0.4014220697502523,0.33204370975917036,0.2833796372733391,0.3442802105001387,0.40819794288505923,0.319547329893278,0.32567737996132234,0.4161106443316694,0.3281936861920782,0.2973334343836518,0.37109426033230575,1.0000000000000007,0.0
work from home,0.47920261300759825,0.49138344707107584,0.39095872550363375,0.4186088576830767,0.42650126812404104,0.45419796237327115,0.4260732374442753,0.49780775061831195,0.4467438884731,0.5383529508587854,0.551365541886927,0.5223431586546328,0.5492028770316144,0.3142481778420893,0.9999999999999968
