,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5340274244956323,1.0000000000000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.6622717013072262,0.39085489029900033,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.4491176766808701,0.44518779172051465,0.43673277869640525,1.0000000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.5529095601843235,0.2907861479971293,0.2792651575591835,0.48853050544107873,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5074459210363288,0.35248093399435737,0.7438360484786818,0.48899760870213255,0.3554881486829317,1.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4074578551818868,0.49363133678156307,0.46544907061764723,0.4148400275213758,0.26166903643028017,0.4810567508248889,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.4430202221349377,0.44961192671558586,0.47169642974586884,0.4727697800322813,0.22451945145325242,0.5635407059153358,0.3941831303399477,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.6181748210717888,0.5909813512558945,0.5156661042606232,0.4780324076456936,0.3086208568792692,0.410649038851136,0.278891880090532,0.26107022791611323,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.7960779834738728,0.6254353764808014,0.7323548978971346,0.2773598177649422,0.4040796824648003,0.4547701623328256,0.4737227968898427,0.4539471190240557,0.785681952532167,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
Frontliners,0.5398061527229819,0.34470244030299824,0.4946177534456932,0.46279961296158084,0.2923664777795235,0.48885887159604335,0.4131121379446091,0.33506011998360014,0.4038134488953174,0.6129432598741277,1.0,0.0,0.0,0.0,0.0
masks,0.32011939507801396,0.3073464512986764,0.48602536042414796,0.4496837851536706,0.324123068727308,0.5123047413969066,0.401915624248202,0.44131483862850224,0.3687769360860209,0.29087322700127316,0.3303332194275682,0.9999999999999991,0.0,0.0,0.0
Quarantine,0.5785456071732905,0.44801324581578283,0.5422682824318465,0.3925126018845768,0.35615372810348334,0.4295488424256399,0.31485415728133037,0.22617206929081124,0.9145108491240436,0.7075585178413583,0.3058504208523141,0.41929210953881324,1.0000000000000018,0.0,0.0
social distancing,0.3325723530971656,0.3737847208472452,0.2760293228517347,0.2598649683387098,0.21804925871283842,0.2189420709763025,0.3592578862769847,0.19623899776856973,0.3081776433946924,0.21770577090155133,0.23499225392896517,0.46460133523620023,0.2432817017221921,0.9999999999999998,0.0
work from home,0.3249539215336633,0.35647917890290076,0.3398507711674963,0.3506098797073213,0.26243222332310867,0.3639040309078127,0.3287993282375958,0.2593013117263442,0.3384728555713461,0.23385718227874286,0.2669042939694559,0.29886143790912717,0.31020052397983144,0.2735498989375448,1.000000000000002
