,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5878218509679122,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.8219235034612284,0.4823346775037005,0.9999999999999939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3663555549500767,0.3825932718590505,0.400524688748674,0.9999999999999889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.5816872987836493,0.160137882728062,0.39816072867625746,0.2520351528066501,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5618535840362293,0.4206894269534766,0.6924510192552357,0.33791575728394313,0.31319289716751003,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3922573905457702,0.41083943379303967,0.44680146731834197,0.40752048908543675,0.27268039496707774,0.4407821813627642,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2122039569226459,0.33262552602754225,0.3137438458682568,0.39660114428303883,0.2924830912452728,0.4533082854520545,0.39475108813638926,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.6488332670771442,0.6619546984299574,0.5665006427751423,0.4871563819903003,0.3115503751265865,0.36246876478672174,0.31295426418797484,0.3394453806698682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.8466335642653108,0.70318955034085,0.8070880216312174,0.30477414653212537,0.4369311906972172,0.5332935433631936,0.33592726075648593,0.24372492178153313,0.8088329659455656,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3838120567596555,0.26430087230912697,0.5215638215423659,0.4181256720420709,0.21568369824257747,0.6491073601621113,0.4324777738406893,0.3150612464971303,0.3972930750510718,0.38315720936229675,1.0000000000000013,0.0,0.0,0.0,0.0
masks,0.43696396392546477,0.47641198851712674,0.4395026452132623,0.40083013734439354,0.35559491184950337,0.39079352354694824,0.5887089991372831,0.353818775067066,0.608360228395524,0.49842732395340994,0.4155502961280296,0.9999999999999993,0.0,0.0,0.0
Quarantine,0.6168362288963333,0.5845891753638324,0.5585754175647619,0.49194723874111673,0.3845638847300783,0.38373444612470786,0.36276231567581496,0.31261344706924404,0.9201298139832929,0.7499862422659728,0.3487064019459374,0.48867688044507473,1.000000000000003,0.0,0.0
social distancing,0.4178068254310857,0.25593265351280275,0.2398453276369537,0.2846337319709212,0.4033894213672054,0.26133067837317386,0.48000711856300843,0.2076627712951972,0.37803429195320776,0.3217257685874992,0.2777838571753903,0.4089148824956738,0.28072022638531485,1.0,0.0
work from home,0.3375663348434832,0.33415560664220123,0.31395464661676864,0.2590559843328714,0.2991835485989893,0.39047048567381953,0.3633378210040172,0.4327075067288189,0.3039167749825392,0.2759305957745461,0.335913022621088,0.5845918958097218,0.34409182695252677,0.25257513954362726,1.0000000000000053
