,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.8982635914799613,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.9486503212110001,0.87282475124326,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.43381775365870806,0.41134239474851325,0.5497309765590275,1.0000000000000318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.43102292921817287,0.37550493888761804,0.4105259456445045,0.35948756884303507,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5821503067248003,0.624513601068233,0.5524389957728603,0.37832811028458413,0.31808467600286716,1.0000000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4192475660671528,0.3733872925945075,0.450964818000736,0.37472100439968536,0.4130398091180762,0.31270613892679405,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.23972199077657197,0.3563091824747651,0.30153767087638067,0.3106876701091614,0.2716493985422348,0.2794215579724741,0.3419398215207822,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.7494501462256447,0.7180423922614811,0.7674492141082573,0.47688380051918283,0.3694929528465761,0.4860753326897149,0.37198153011779667,0.45358752350184917,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.40088596000126436,0.39933983598030026,0.4060531438776975,0.35646481786217366,0.234417244510207,0.5542773843139613,0.2502623299509823,0.31080091973518426,0.5042679824793511,0.9999999999999982,0.0,0.0,0.0,0.0,0.0
Frontliners,0.6805294520735058,0.6671811466637155,0.6723329522909434,0.3998064196550879,0.3450079480657463,0.5749908941081934,0.37159116480595766,0.42060691298473063,0.5290761100599448,0.3952674022945417,0.9999999999999821,0.0,0.0,0.0,0.0
masks,0.4367166978163113,0.4288200265057685,0.5077116872651309,0.4342483097987732,0.31699507825007384,0.5201178410476833,0.43119814147156316,0.36152856130329003,0.5292629057594832,0.5692515775776283,0.56740439676209,0.9999999999999993,0.0,0.0,0.0
Quarantine,0.3508743066133545,0.41922778826632495,0.37482769813797534,0.36763001938258405,0.257977976711413,0.5278256521341682,0.40419601999592586,0.3747695164601152,0.76623852124984,0.5065704945672357,0.44628589282037145,0.5080514852751742,1.0000000000000042,0.0,0.0
social distancing,0.6675206420625573,0.6560410246279835,0.6665548031934262,0.4260958897807357,0.29063028867112,0.5381470215337034,0.3775525929913707,0.3172395870984154,0.5726630082054134,0.5729636834116189,0.6078785425044158,0.6352712799848799,0.4027159564742402,0.9999999999999997,0.0
work from home,0.34948320660318083,0.37162954298113376,0.47256571422023697,0.46073062307563145,0.3414905972352744,0.5238680216164391,0.34290484848011765,0.3713288296144187,0.43908190993241714,0.6058474013094602,0.5715949857791465,0.7478830769213762,0.47860926982534496,0.766023040018958,1.0
