,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3784802027450757,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.504596769466881,0.44673527812825947,1.0000000000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.47528765767824066,0.6032233298274094,0.672211992442571,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.423319061704597,0.27754173620153566,0.3285645334631114,0.31840176981701185,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4532744946573871,0.4566177060125491,0.4168829366744014,0.34546273957540785,0.3215829956569044,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4186137121517008,0.7295930916113962,0.6001389912890485,0.47599830380533215,0.35060503429475454,0.48067303619522944,0.9999999999999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.5174610545060361,0.4229602963743149,0.5207518557635277,0.41975115263322543,0.22563648461112953,0.42654244277437126,0.35997808776269236,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.629868414185512,0.450551447800175,0.41635538264050154,0.4327601776062076,0.3422797388140904,0.4191970000317995,0.3801258395288558,0.2467362895029997,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4691357036427054,0.46812261628852153,0.5565375792500024,0.4006501893097948,0.3228394084764187,0.496854742617695,0.44615311749936815,0.5237516664298856,0.3862590154926817,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3415988924378419,0.33572674530287244,0.33025583982858037,0.4973333769555323,0.2902470945746658,0.3065373769162034,0.30440425983188646,0.35170923409069027,0.31459764652454975,0.3571376740245537,0.9999999999999997,0.0,0.0,0.0,0.0
masks,0.44233546224611847,0.38432250826236725,0.3979920807820388,0.43389219589949046,0.3460287649789933,0.4022222857605296,0.5415877941698899,0.41903355788119,0.42206553359760857,0.3689096959575363,0.440877437048555,0.9999999999999927,0.0,0.0,0.0
Quarantine,0.43747054323253615,0.6070441905159352,0.5721142485658427,0.6782880696709314,0.2818726968051025,0.49886835060353757,0.5637431760433133,0.5099575846811375,0.7266652366621665,0.3221769158136386,0.3243851302055061,0.4537302461702579,1.0000000000000022,0.0,0.0
social distancing,0.34826229761858873,0.4815986756186377,0.5988244758378616,0.4191930026867355,0.309897182547245,0.5305119538798538,0.5158668507478752,0.3126013383429303,0.3082845263075438,0.28849357325745106,0.2666046704977632,0.45943354688213167,0.37976458649654815,1.0000000000000053,0.0
work from home,0.46073983493727266,0.6154862203938645,0.42447754367773904,0.4200855072621968,0.30511980805048916,0.6592528113098731,0.4227694175256272,0.3654136904834427,0.5308320658433535,0.3831515346682215,0.30173215762028033,0.41408338591083893,0.5203456634833646,0.30692267050344385,0.999999999999996
