,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3122149697502912,0.9999999999999497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3458649856304167,0.42599916834704343,0.9999999999999879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.4162953741620312,0.6589096253495285,0.3036301900599274,1.000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.34133217343674543,0.6337534455992506,0.4453472776516588,0.3722023710792756,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.39439136059057145,0.3963688670555839,0.42141127952419577,0.4401224061832066,0.4665177503526929,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.38686387307549375,0.39842178291100316,0.3203973057162468,0.3974804189960207,0.5049995790706525,0.38803507657280767,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.3489864073688298,0.3929758155264659,0.3667767991961854,0.41420696758581427,0.3395642130288211,0.42951074935915956,0.3506659396491363,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3950114372309809,0.4893197269136685,0.43800880346850746,0.40302369507640884,0.46911529239968947,0.5347111144059203,0.5242898946158724,0.6555926427397576,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4754428327425251,0.4016680926509287,0.40186234409982763,0.3146278584650603,0.38497613417511073,0.36344691931999434,0.4661268422596004,0.49283231315003484,0.6409910530540427,0.9999999999999974,0.0,0.0,0.0,0.0,0.0
Frontliners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masks,0.3545511887374188,0.30323373798801573,0.499450675885633,0.3747981529374303,0.4052886982877498,0.35414785451381703,0.39100684721014195,0.6081350119107559,0.5154554371536012,0.486576021473389,0.0,1.000000000000007,0.0,0.0,0.0
Quarantine,0.37332790077436007,0.4612631516675649,0.41627561018852527,0.3796258822609157,0.4894406271138944,0.4736857928780173,0.4754649599271202,0.7743834469561525,0.9244732540665893,0.5666639278489608,0.0,0.49790379220031145,1.0000000000000038,0.0,0.0
social distancing,0.3489236026827974,0.45836403285235505,0.41089122606235784,0.31197926950594596,0.40973366329232963,0.4001098703512949,0.31350492049038853,0.38251928675689606,0.35520199552886067,0.5066357892462576,0.0,0.36049488380586614,0.3929234975573127,1.0,0.0
work from home,0.29502558901894266,0.33975064835501967,0.4764404790478663,0.38261089898750617,0.4368414818353727,0.40924544371914456,0.4883984854377125,0.6076996469435881,0.5216739182762143,0.3711109157961091,0.0,0.4770786143968122,0.552234460721494,0.5894025877678472,0.9999999999999986
