,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6030945287258015,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.7476658839524479,0.5790863175058694,1.0000000000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5069095187531244,0.44100211278485085,0.6814402291967827,0.999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.6041619919625776,0.3684822960134613,0.3808188279752195,0.4073414710619487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.29962365479952036,0.380936793162445,0.3932189941050813,0.36744226875559105,0.2741526236773044,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4274713518773399,0.3584740444604962,0.43142473559193173,0.30726101011058776,0.36724739161505576,0.4759499470505122,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.44200593309621855,0.3309119110370612,0.43423168015312325,0.373208446097792,0.4341718787718135,0.46869276072708493,0.3868593754296786,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4420726306908731,0.4036471286125214,0.46805595962214763,0.3164783958970366,0.35143722217046564,0.3564648544685203,0.4223119654301738,0.41324783403243304,0.9999999999999978,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.7304969002268433,0.5886319684605253,0.705879265101411,0.42940576329485036,0.5123217275919805,0.38384024581495424,0.46124053037993373,0.32722579775612914,0.4886545849221826,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2859913621076776,0.36293163973966003,0.40864783828319057,0.2938119913751666,0.2889991131668081,0.3874475358089641,0.3547039396071455,0.4192344399679332,0.5655012578258583,0.5806538085865324,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.5781548614519111,0.3855297476520162,0.5280944799239943,0.3983783540998447,0.40617985544736596,0.3392858642624511,0.588945696602509,0.2865535351194369,0.39171728798793365,0.6452772676000533,0.5246247597849862,1.0000000000000007,0.0,0.0,0.0
Quarantine,0.37957351828270314,0.4008345132331161,0.4492689912292752,0.4555342504210374,0.5150287313277243,0.308941607146724,0.32480980688733774,0.4440275804214145,0.7187866377225356,0.6042663882043587,0.6162355331662291,0.48292874565373073,0.9999999999999994,0.0,0.0
social distancing,0.6654053422997847,0.447990152860938,0.4151246567793443,0.43270281881170725,0.37140126476523333,0.29825276592812056,0.41779595031465777,0.374573638219601,0.5726626073173984,0.46085098065861096,0.4124997661920829,0.49702608637728407,0.38767671226004585,1.0000000000000004,0.0
work from home,0.38716285061436756,0.39798068373224466,0.5385463696535248,0.45209041247003545,0.2924331647404361,0.38652059717096043,0.41999540412206626,0.4589670164104562,0.3943572991177789,0.4282254773506759,0.4615698096300817,0.39204172839662627,0.3494901118092688,0.2589723167455042,1.0000000000000044
