,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4190008102980343,1.0000000000000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4475234775579517,0.3948860889471555,1.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5205014735526591,0.5679569641576764,0.4970784012922808,1.0000000000000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.23754276325711593,0.23557251771392687,0.1825473103114784,0.4531539845872571,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4926208400864642,0.45619662282492535,0.5444020937665794,0.4165441791553118,0.21476384888885378,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.5307422100047794,0.3964305260014099,0.6137426376089997,0.4229960075939424,0.33620501741260217,0.5646139624245183,0.9999999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.41273569620661915,0.292370234167382,0.28141582104202245,0.25768975361153446,0.2743757757228965,0.34702882617318387,0.3798853092584543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5691333118725092,0.49705251449873405,0.4371310220393401,0.4352763837993484,0.3192760484459871,0.45887177332456053,0.4481237592885969,0.46170643684269363,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.46145477534779783,0.39289653356450127,0.4585556333834938,0.43858813044158124,0.463483404557672,0.38768437513170484,0.5369434095313192,0.33300300104745273,0.2997272048085215,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
Frontliners,0.5944687914528929,0.44467650768472355,0.5439866883084271,0.6347949901379035,0.18589234945787705,0.5221514363372503,0.5064803557779225,0.5554015037090001,0.8197050385487059,0.3751608947518242,1.0000000000000042,0.0,0.0,0.0,0.0
masks,0.3876636655310797,0.5440261935513518,0.42992467829095005,0.4281499891787074,0.1801859189465702,0.35323374046238304,0.41000908760593785,0.3243090854775676,0.26424053006425785,0.3444421731869795,0.36590117252158005,1.0000000000000009,0.0,0.0,0.0
Quarantine,0.34338812781185457,0.5431277458222495,0.2974998134589295,0.5078888000252384,0.27282348364380715,0.3206032969111764,0.37243719241368245,0.25983884686825615,0.2535372931778244,0.3705154925857357,0.406713255786079,0.508036249590587,1.0000000000000016,0.0,0.0
social distancing,0.33027152343020966,0.4086646566802078,0.4033723145967259,0.6416756583916035,0.785398685383232,0.40370748993250094,0.4079401268555859,0.3082608609534157,0.5164859964102827,0.35877942305727983,0.48807930846118397,0.26677820872588753,0.2537336338061304,1.0,0.0
work from home,0.7345343449400347,0.49029932478896665,0.41926495923566814,0.6014591850876553,0.22336692857734405,0.46407275254448693,0.5416658845708396,0.41918526514067994,0.5115481264010776,0.4290378421881928,0.5521655870960165,0.4341405074787208,0.44520868153408194,0.3539985599811699,0.9999999999999833
