,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4197734219583798,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.319569482690262,0.36965826355619746,0.9999999999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5645530100120487,0.4544011678873522,0.4430484294393535,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.20497834170865667,0.3867949168982076,0.24289282635877865,0.3458098258110426,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4310987661773295,0.5164353848154736,0.3715146704412043,0.29577357494341905,0.3448691464294068,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.46964635464916404,0.2746316901152836,0.2672764608621171,0.5009726199445286,0.4813507229335694,0.340942658722719,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.3801220224780551,0.3835838481798957,0.3181032385256991,0.32407737107936646,0.13110517685427725,0.30852000788032213,0.3079731998161986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4581161802156412,0.49956612253328153,0.42382302512580544,0.3595059955048934,0.20219287239003572,0.49787052376842666,0.2832459948163564,0.29181604436349495,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.574778628171572,0.6180591755046062,0.36176498775631355,0.43676705197978033,0.23601748366476633,0.4817903691535185,0.43225516902621475,0.6158632441575768,0.639408936695336,0.9999999999999983,0.0,0.0,0.0,0.0,0.0
Frontliners,0.5459952601825766,0.4302476331373349,0.3086698049517245,0.4525278169704503,0.22913780667196326,0.3597618870646627,0.421381735762964,0.35345571119943986,0.5099269780116051,0.44963065921600015,0.999999999999996,0.0,0.0,0.0,0.0
masks,0.42567500792065815,0.43514285886661813,0.6369619852183418,0.38968992038850225,0.29482579794263514,0.31841342690423463,0.28112686652335855,0.39349731610341465,0.5357324251402588,0.5169020487477667,0.34468382231902367,0.999999999999999,0.0,0.0,0.0
Quarantine,0.31024653008109765,0.32316107651716214,0.3153405344739844,0.3413268923111536,0.16645239021890326,0.5680220351901926,0.22763852572580529,0.20368320231912437,0.8065584708773769,0.4793747744234586,0.33408406685472314,0.33877749228619586,0.999999999999998,0.0,0.0
social distancing,0.6356541476487436,0.4776044255245912,0.34597624455508924,0.4085960984416363,0.33899854258394096,0.4491546998087145,0.5746375499363497,0.5968391325833955,0.4573898002098215,0.5679108999082654,0.42878930984773106,0.47077037621368695,0.3594499438226547,0.9999999999999934,0.0
work from home,0.41634952173075157,0.4870448444922547,0.32030005096678954,0.4247448053847536,0.23028926170933356,0.4310699337196126,0.4139411987866237,0.47722695174644203,0.42509403339497404,0.4773733993154407,0.4028174656662319,0.5333751335085181,0.33214408891675123,0.5181538202768695,0.9999999999999843
