,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4172128010678086,0.9999999999999789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2873937566330793,0.4700413011042693,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5473498493649345,0.494720070724897,0.40214185154985144,0.9999999999999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3736743677845125,0.43845284901435655,0.5325398172983609,0.38276518544921234,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.48500060646810167,0.5450553624709724,0.3675016574777301,0.5894892483339744,0.34384918251384755,1.0000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4649352357628277,0.39097621510233127,0.42472685636667795,0.4517884571658787,0.44618028440613106,0.3784782570663779,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.43581245985973294,0.4031717532456822,0.4936109095887462,0.3612978581077799,0.2955612373001541,0.3854093164024095,0.3545127013804208,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.37493461943359785,0.5081700307586559,0.3167340540949481,0.3767967649311362,0.29421384254526295,0.4227961547586722,0.40123192633729643,0.49729327522612765,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3444468625832974,0.42349527557484307,0.4823942900367681,0.47425045315614883,0.2675794831401699,0.5871314942771104,0.4481538501603239,0.35352599682435026,0.3067120575935232,0.9999999999999984,0.0,0.0,0.0,0.0,0.0
Frontliners,0.35413182896629164,0.4301295564069474,0.4826635898234175,0.3885445274473864,0.28817163889701103,0.4093181535619888,0.44152894882046484,0.4320570576998375,0.5022695866250934,0.40079693748122314,0.9999999999999994,0.0,0.0,0.0,0.0
masks,0.44385927678925163,0.3642042356308904,0.3478825902391897,0.39896844294988854,0.4403922988487857,0.3738680475522277,0.4454591028052021,0.3493005413657029,0.4789570900149688,0.36184999303013154,0.2790806451379481,0.9999999999999993,0.0,0.0,0.0
Quarantine,0.78981632891678,0.3748695585112761,0.3943245073713973,0.418712902376645,0.29145266988901636,0.4720240694042309,0.511282349040943,0.6067023845662245,0.5132492935429576,0.5093096426202407,0.32046415438741904,0.38358082485889955,0.9999999999999991,0.0,0.0
social distancing,0.33528602598595975,0.35123968121704957,0.3247302745734404,0.37342807436116293,0.22078990782416955,0.273789590929756,0.38301447014636003,0.29253020403709445,0.2248982861751541,0.39958932505675077,0.3410400743960867,0.37888035868831527,0.24497028053494993,0.9999999999999994,0.0
work from home,0.3764243785204876,0.417310492568985,0.4825028301370607,0.32273796827611134,0.3397173627275353,0.4405301073034415,0.30967871916299394,0.49417020917662335,0.37073825319822706,0.4587417871739448,0.43713805708885284,0.2941015203052608,0.3584968262070197,0.40740553741134417,1.0
