,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.421487235854636,1.0000000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4003113370613689,0.398976303775538,1.0000000000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3984047973452303,0.4009492136724942,0.4433994554725217,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.5074427523201621,0.37216085550446837,0.35493128736528223,0.4027394600668578,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.31151710440371577,0.42041771199231776,0.4951867502989925,0.4765653690014762,0.2363243182352346,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2602110727026432,0.39967699356741354,0.35320362121737164,0.44578588908232036,0.24571000828768866,0.2733222875026773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.43840362409561184,0.4980906510837287,0.39179591729413943,0.29065842086045174,0.19453275085647542,0.22676421554307458,0.20207010119700236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4822216873973472,0.3398122470371851,0.6191206002902838,0.37615325224707685,0.4588431606099107,0.5826346565675247,0.43060471152992197,0.24433968761315386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.46682220483826553,0.32081988747562207,0.3444359500314941,0.5308145091822196,0.4402966871367027,0.8135849798911484,0.22936851298291863,0.3615942225985064,0.4398710348773192,1.0000000000000038,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3908872904242355,0.37311097258704107,0.37922987306214323,0.3697463139923159,0.3064179966392426,0.38108576345865514,0.37139023020167344,0.287548300951253,0.5289415286292259,0.34889267084881936,1.0000000000000033,0.0,0.0,0.0,0.0
masks,0.3357493084288574,0.40959255005683964,0.45005433323679356,0.6093032021731715,0.31247574270998535,0.4304677129307092,0.3460977636932291,0.216338480187914,0.4898558604257741,0.3154544463880027,0.425254778994329,1.0000000000000018,0.0,0.0,0.0
Quarantine,0.3592287588595857,0.34618099138675534,0.7283525662640804,0.34088409705428374,0.2339031523348273,0.7445979410449588,0.2731836696991392,0.37194998991555395,0.7670408070902462,0.5212719894094211,0.403395361555952,0.4205235727372262,0.9999999999999996,0.0,0.0
social distancing,0.4395445152563649,0.47339968328649945,0.5006735474597682,0.37214162783076893,0.3802373455704082,0.41752229438798955,0.3937457735626494,0.44910982267753585,0.3303164697979368,0.3798148341550529,0.40857157582335035,0.3155908894757848,0.39976110729389286,0.9999999999999981,0.0
work from home,0.37619706718513124,0.46845026115622496,0.3779218148709239,0.3048357113587234,0.42540588946417085,0.3507653059185374,0.28611128910439004,0.35263974981889445,0.40208520106143486,0.4064715094346835,0.7283635270965402,0.3829383947144162,0.3544018144618537,0.5606930000729026,0.9999999999999968
