date,flu,isPartial
2020-05-15,51,False
2020-05-16,92,False
2020-05-17,100,False
2020-05-18,93,False
2020-05-19,81,False
2020-05-20,69,False
2020-05-21,62,False
2020-05-22,63,False
2020-05-23,66,False
2020-05-24,54,False
2020-05-25,63,False
2020-05-26,44,False
2020-05-27,52,False
2020-05-28,74,False
2020-05-29,64,False
2020-05-30,75,False
2020-05-31,65,False
2020-06-01,69,False
2020-06-02,62,False
2020-06-03,51,False
2020-06-04,71,False
2020-06-05,60,False
2020-06-06,69,False
2020-06-07,75,False
2020-06-08,60,False
2020-06-09,49,False
2020-06-10,45,False
2020-06-11,52,False
2020-06-12,59,False
2020-06-13,76,False
2020-06-14,79,False
